23065.700000,7069.690000,  0.306500,304.138000,3143117.198000,438.247000,6993.880000,175.000000, 46.546400,  0.000000
6940.330000,2620.560000,  0.377580, 68.053800,1002377.110200, 88.925200,4374.830000, 76.000000, 36.568800,  0.000000
8027.970000,2609.180000,  0.325010, 63.420500,1099103.035000,121.004000,3580.240000, 37.000000, 39.241600,  0.000000
7667.050000,2520.280000,  0.328710, 53.817700,1092593.340000, 94.367200,3715.310000, 55.000000, 37.519200,  0.000000
8762.950000,1494.670000,  0.170560, 97.529100,1203440.028400,115.672000,3650.450000,  6.000000, 32.671900,  0.000000
6281.230000,1853.510000,  0.295080, 62.525700,837993.051700, 83.117200,2861.630000, 15.000000, 46.546400,  0.000000
6703.760000,1591.150000,  0.237350, 60.761100,928045.925800, 81.798600,3081.280000, 29.000000, 46.546400,  0.000000
13688.100000,2693.660000,  0.196780,165.514000,1910928.890600,213.879000,4589.410000, 23.000000, 29.624200,  0.000000
7914.930000,1977.020000,  0.249780, 81.249200,1047497.576600,113.088000,3760.150000,  5.000000, 37.327700,  0.000000
6222.460000,1617.170000,  0.259890, 65.832800,887955.987400, 74.717800,3085.080000, 10.000000, 38.934400,  0.000000
6340.870000,1966.000000,  0.310050, 60.918900,908113.577300, 80.772400,3350.090000, 67.000000, 39.962100,  0.000000
9121.120000,2752.080000,  0.301720,101.711000,1255993.462000,126.409000,3637.400000,121.000000, 34.742900,  0.000000
23071.800000,7250.260000,  0.314240,259.121000,3247316.621800,326.964000,5941.880000,225.000000, 21.965600,  0.000000
7912.810000,2191.190000,  0.276910, 80.344800,1112200.178800,114.630000,3642.260000, 14.000000, 35.876600,  0.000000
8091.550000,1667.330000,  0.206050, 76.097000,1141595.091600,106.609000,4039.050000, 31.000000, 35.194500,  0.000000
9217.610000,2822.020000,  0.306150,102.893000,1263337.807000,156.241000,4104.110000, 81.000000, 33.484000,  0.000000
14857.300000,5886.790000,  0.396220,192.838000,1954497.384900,243.953000,5192.500000, 80.000000, 26.004000,  0.000000
12067.200000,2684.100000,  0.222420,118.908000,1649135.674700,149.152000,4061.140000, 67.000000, 46.546400,  0.000000
10772.400000,3747.810000,  0.347900,108.169000,1496005.083200,178.063000,4596.290000, 55.000000, 30.939800,  0.000000
6186.410000,2548.200000,  0.411900, 77.494600,760039.861200,130.104000,2080.170000, 70.000000, 46.546400,  0.000000
8772.240000,2071.010000,  0.236080, 84.408400,1228641.503800,122.377000,3782.110000, 17.000000, 35.598100,  0.000000
14228.400000,3219.020000,  0.226230,154.029000,1983862.434200,213.603000,4843.960000, 22.000000, 27.706700,  0.000000
7379.120000,1868.050000,  0.253150, 67.447000,992332.765900, 98.801100,3500.570000, 41.000000, 37.239000,  0.000000
6468.420000,1513.250000,  0.233940, 61.033800,891115.376500, 86.908200,3310.860000, 20.000000, 46.546400,  0.000000
7982.790000,1740.490000,  0.218030, 60.646600,1103243.022300, 89.342800,3623.340000, 41.000000, 41.043000,  0.000000
9812.620000,2009.950000,  0.204830,101.201000,1424683.709500,132.945000,3770.700000, 61.000000, 46.546400,  0.000000
10423.700000,2077.280000,  0.199280,130.450000,1472353.682600,169.793000,4535.290000, 53.000000, 46.546400,  0.000000
4067.540000,1137.450000,  0.279640, 34.829400,574745.634200, 44.024700,1820.160000, 16.000000, 44.215600,  0.000000
11111.500000,2469.150000,  0.222210,101.377000,1603572.330800,134.377000,4904.710000, 35.000000, 33.830800,  0.000000
12606.300000,3699.130000,  0.293430,134.996000,1777958.205300,206.928000,5597.950000, 69.000000, 46.546400,  0.000000
8311.310000,2211.760000,  0.266110, 77.034100,1139238.203400, 92.020300,3460.370000, 33.000000, 36.842100,  0.000000
13249.900000,3642.620000,  0.274910,157.631000,1813883.725400,204.787000,4509.590000,211.000000, 46.546400,  0.000000
8825.950000,2563.490000,  0.290440, 85.478000,1213045.519100,145.086000,3343.210000,  9.000000, 36.587800,  0.000000
13139.800000,2855.960000,  0.217350,166.296000,1779481.748900,198.726000,5250.940000, 93.000000, 27.724200,  0.000000
10671.900000,3616.940000,  0.338920, 91.769600,1478062.386000,138.810000,5619.540000,130.000000, 46.546400,  0.000000
10126.500000,1293.500000,  0.127730,129.434000,1400639.334600,157.643000,3630.970000, 57.000000, 46.546400,  0.000000
8396.520000,1872.110000,  0.222960, 76.753500,1185871.442900,110.678000,3995.530000,  7.000000, 34.609400,  0.000000
8589.170000,2189.860000,  0.254950, 65.589700,1225620.672500,103.370000,4024.580000, 17.000000, 40.382200,  0.000000
4553.730000,952.010000,  0.209060, 40.517500,648900.479700, 60.735600,2698.950000, 14.000000, 42.003900,  0.000000
13631.400000,4148.830000,  0.304350,199.384000,1848674.861100,222.833000,4544.240000,174.000000, 29.300300,  0.000000
5486.550000,1612.570000,  0.293910, 42.488700,758546.639500, 66.730200,2816.920000, 55.000000, 40.753700,  0.000000
28038.200000,10897.000000,  0.388640,313.067000,3734152.465600,430.700000,8165.100000,221.000000, 19.681000,  0.000000
13940.000000,3925.570000,  0.281600,145.238000,2008939.772600,239.332000,5123.740000, 74.000000, 27.474200,  0.000000
9268.820000,3172.900000,  0.342310, 91.219400,1268810.930400,143.422000,4577.020000, 35.000000, 46.546400,  0.000000
12543.600000,2693.070000,  0.214690,128.148000,1760025.397700,156.470000,4963.460000, 78.000000, 46.546400,  0.000000
8669.900000,2270.940000,  0.261930, 87.336500,1164118.782600,126.604000,3413.180000,  7.000000, 37.530600,  0.000000
8499.120000,3635.820000,  0.427780, 95.993200,1208001.481400,141.360000,4077.930000,107.000000, 34.190100,  0.000000
9430.390000,3089.650000,  0.327620, 99.901300,1257365.025200,148.793000,4345.750000, 54.000000, 33.433300,  0.000000
10924.700000,2875.630000,  0.263220,146.440000,1474953.137400,162.339000,4359.350000, 54.000000, 31.519800,  0.000000
7694.360000,3066.140000,  0.398490, 90.066700,1030533.190300,121.864000,3593.370000, 41.000000, 36.990200,  0.000000
11954.300000,3301.060000,  0.276130,115.286000,1670648.712500,162.583000,5588.310000, 47.000000, 26.684500,  0.000000
11189.900000,2925.360000,  0.261420,123.724000,1585606.780700,203.432000,4658.840000, 54.000000, 46.546400,  0.000000
6936.980000,1967.900000,  0.283680, 68.189100,945091.896000,102.927000,3433.650000, 23.000000, 37.681000,  0.000000
5764.430000,1069.130000,  0.185470, 51.321500,829871.665700, 74.427100,2432.250000, 17.000000, 40.779000,  0.000000
6823.160000,1670.420000,  0.244810, 63.656500,992640.078400, 93.415300,2999.440000, 10.000000, 37.927300,  0.000000
9209.280000,1724.640000,  0.187270, 88.810900,1300466.365000,132.615000,4338.280000, 44.000000, 34.129000,  0.000000
7469.910000,1316.870000,  0.176280, 54.442300,1044758.330800, 73.464200,3575.250000, 22.000000, 40.346300,  0.000000
13132.400000,3115.310000,  0.237220,163.499000,1836803.689900,238.271000,4633.500000, 57.000000, 46.546400,  0.000000
12059.700000,2312.270000,  0.191730,158.687000,1692984.862400,170.140000,4679.780000,141.000000, 29.439900,  0.000000
8822.430000,2341.390000,  0.265390, 79.879100,1231855.304000,116.285000,3545.110000, 77.000000, 37.120600,  0.000000
6837.070000,1861.010000,  0.272190, 58.088400,933277.088100, 90.180300,2943.510000,  2.000000, 40.558400,  0.000000
17784.300000,6410.130000,  0.360430,245.048000,2430179.532600,258.540000,5604.010000,122.000000, 23.037100,  0.000000
5748.050000,1204.920000,  0.209620, 57.051500,774970.181800, 70.549900,3183.460000, 20.000000, 46.546400,  0.000000
12513.500000,3530.610000,  0.282140,157.773000,1772299.333700,174.402000,4732.630000, 33.000000, 28.670100,  0.000000
10924.200000,2435.930000,  0.222980,135.927000,1485328.852100,167.842000,4772.960000, 51.000000, 46.546400,  0.000000
12339.000000,3986.990000,  0.323120,123.035000,1700544.494600,183.307000,5350.540000, 41.000000, 46.546400,  0.000000
7631.100000,1697.630000,  0.222460, 71.811800,1083232.880300,110.329000,3401.210000,113.000000, 38.540900,  0.000000
11524.500000,3099.090000,  0.268910,111.443000,1619345.745000,165.642000,5019.660000, 40.000000, 32.786200,  0.000000
8589.530000,1928.450000,  0.224510, 58.771900,1203016.775200, 95.486300,3379.230000, 23.000000, 41.339400,  0.000000
18247.300000,5709.040000,  0.312870,247.522000,2508180.513800,289.416000,5139.870000,275.000000, 25.446300,  0.000000
5878.780000,1800.890000,  0.306330, 51.470900,762177.984800, 97.636600,3417.350000, 21.000000, 40.125800,  0.000000
8447.260000,2239.290000,  0.265090, 77.781500,1193151.702900,119.396000,3340.100000,  9.000000, 36.741200,  0.000000
9012.210000,2679.150000,  0.297280, 88.341000,1267071.792600,131.821000,3641.720000, 24.000000, 38.368700,  0.000000
8847.820000,1873.350000,  0.211730, 88.797300,1245445.531000,121.737000,3627.540000, 30.000000, 36.258100,  0.000000
9107.830000,2051.080000,  0.225190,101.840000,1292688.668100,133.861000,4175.310000, 46.000000, 33.679200,  0.000000
6154.690000,934.670000,  0.151860, 46.650900,867336.767500, 73.020300,2753.650000,  2.000000, 42.119500,  0.000000
8637.050000,3251.030000,  0.376400, 93.296500,1229238.920400,107.760000,3591.200000, 28.000000, 36.184900,  0.000000
14707.900000,3519.690000,  0.239300,216.599000,2041434.722500,229.246000,4995.890000,128.000000, 26.572500,  0.000000
9304.440000,2332.540000,  0.250690,103.199000,1312976.556900,140.727000,4091.730000, 48.000000, 33.495200,  0.000000
6465.640000,1848.570000,  0.285900, 79.850200,905340.387000, 93.787600,3115.970000, 72.000000, 39.072400,  0.000000
6355.880000,1751.000000,  0.275490, 68.187100,849950.384700,101.796000,3047.210000, 16.000000, 39.043100,  0.000000
9879.250000,2693.300000,  0.272620,114.438000,1376222.514800,142.686000,4404.040000, 37.000000, 46.546400,  0.000000
15392.900000,3214.970000,  0.208860,202.053000,2171633.929300,255.918000,5614.820000, 89.000000, 46.546400,  0.000000
21427.300000,8183.980000,  0.381940,202.440000,2828193.525200,360.797000,6136.420000,220.000000, 22.189200,  0.000000
6552.920000,1569.130000,  0.239450, 70.929600,894167.744500, 95.573200,3193.590000, 74.000000, 37.908200,  0.000000
8577.420000,2387.490000,  0.278340, 89.961600,1176530.610000,116.466000,3600.660000,  6.000000, 35.628800,  0.000000
6846.340000,1643.670000,  0.240080, 80.653400,899250.035100,114.462000,3421.450000, 43.000000, 46.546400,  0.000000
16046.000000,5174.110000,  0.322450,191.898000,2247869.436100,254.103000,5444.920000,137.000000, 23.766000,  0.000000
12914.800000,3673.490000,  0.284440,176.009000,1671973.487000,208.261000,4178.960000, 52.000000, 46.546400,  0.000000
12118.200000,3964.920000,  0.327180,150.912000,1715987.961700,212.782000,4890.470000,155.000000, 28.510900,  0.000000
7958.500000,2623.630000,  0.329660, 78.801400,1086264.359300,118.674000,3541.160000, 24.000000, 46.546400,  0.000000
12923.800000,2879.620000,  0.222810,141.782000,1795460.977300,203.560000,5079.550000, 59.000000, 27.622300,  0.000000
12898.100000,3700.810000,  0.286920,152.606000,1795748.792000,202.135000,4139.880000, 87.000000, 32.554800,  0.000000
6921.390000,2375.790000,  0.343250, 75.630000,957335.261000,105.549000,3679.710000, 41.000000, 37.097900,  0.000000
9620.700000,2495.320000,  0.259360, 94.849100,1366264.621400,140.629000,3846.230000, 51.000000, 35.062200,  0.000000
9061.490000,1926.350000,  0.212580, 94.218600,1278206.557900,152.427000,3809.910000, 14.000000, 34.191800,  0.000000
4234.540000,1484.330000,  0.350520, 36.634000,564870.934800, 64.663800,1513.740000,  6.000000, 44.909500,  0.000000
4140.230000,1478.510000,  0.357100, 32.589300,593287.249500, 50.404300,1501.450000, 40.000000, 44.203500,  0.000000
4605.350000,1360.210000,  0.295350, 38.996000,637198.884700, 59.464600,1884.950000,  8.000000, 46.546400,  0.000000
12796.600000,2887.590000,  0.225650,160.750000,1795758.972600,202.910000,5234.950000, 35.000000, 26.871100,  0.000000
11723.900000,3053.910000,  0.260480,114.932000,1651309.353200,140.248000,5309.780000, 20.000000, 46.546400,  0.000000
8861.970000,2816.480000,  0.317810, 74.265600,1205993.895500,109.072000,3521.860000,102.000000, 35.805200,  0.000000
4404.110000,1622.740000,  0.368460, 32.942000,604057.271400, 59.457700,1479.900000, 33.000000, 44.467400,  0.000000
7365.120000,1368.300000,  0.185780, 79.125100,990476.440400, 89.110500,3228.450000, 23.000000, 38.383600,  0.000000
7831.280000,2007.760000,  0.256370, 67.779600,1110881.256900, 91.813900,3418.210000, 19.000000, 39.185400,  0.000000
3473.800000,1184.870000,  0.341080, 27.309200,475298.585000, 40.938100,1439.240000,  2.000000, 45.902300,  0.000000
5922.490000,1494.260000,  0.252300, 68.320900,839309.658800, 75.662000,2694.290000, 70.000000, 40.112400,  0.000000
8980.640000,1680.980000,  0.187170, 84.258500,1240737.416800,107.107000,4568.480000, 28.000000, 32.418600,  0.000000
14636.400000,2928.430000,  0.200070,197.990000,2037005.206500,269.467000,4719.280000, 89.000000, 46.546400,  0.000000
5616.150000,1980.750000,  0.352680, 70.382400,778651.468200, 85.773500,2931.900000, 36.000000, 40.539600,  0.000000
3699.840000,513.410000,  0.138760, 38.422500,484594.169800, 56.011400,2538.870000, 13.000000, 43.587200,  0.000000
23818.500000,7657.030000,  0.321470,304.064000,3314572.539600,408.065000,7043.330000,108.000000, 16.060000,  0.000000
19731.200000,7671.720000,  0.388810,204.509000,2705479.099900,287.663000,8280.280000,179.000000, 19.291400,  0.000000
9397.970000,2404.240000,  0.255820,115.941000,1254680.273100,147.746000,4063.150000, 87.000000, 33.076400,  0.000000
11449.700000,2671.950000,  0.233360,126.608000,1607668.379100,156.963000,4506.080000, 25.000000, 32.532700,  0.000000
6546.330000,1974.700000,  0.301640, 64.718400,824110.102000, 97.371200,3240.890000, 35.000000, 38.875500,  0.000000
6812.340000,2568.010000,  0.376960, 60.471700,989494.535100, 90.189200,3259.480000, 34.000000, 38.939500,  0.000000
10870.900000,2230.220000,  0.205150,111.406000,1554276.662800,147.549000,4425.770000, 44.000000, 46.546400,  0.000000
7303.940000,2211.040000,  0.302710, 72.072900,1035059.645000, 88.155200,3244.400000, 30.000000, 37.163900,  0.000000
15157.600000,5607.800000,  0.369960,149.838000,2167309.573000,215.786000,4693.890000,119.000000, 28.912100,  0.000000
8594.400000,2713.410000,  0.315710, 80.469000,1217891.185300,121.321000,3710.510000,  1.000000, 35.454700,  0.000000
7896.470000,1921.500000,  0.243330, 88.697000,1101214.840600,121.256000,3238.150000,  4.000000, 36.937400,  0.000000
4919.890000,1195.030000,  0.242890, 39.775800,699964.428500, 59.193400,2274.890000, 18.000000, 42.022100,  0.000000
21623.200000,4775.480000,  0.220840,280.799000,2962739.990200,398.916000,6222.600000,197.000000, 19.793200,  0.000000
6498.720000,1730.240000,  0.266240, 70.900900,869156.571200, 93.052900,3631.630000, 69.000000, 37.189100,  0.000000
6100.470000,1558.490000,  0.255470, 54.849500,861285.637300, 68.740200,2291.790000, 16.000000, 46.546400,  0.000000
8620.640000,1948.930000,  0.226070, 93.490100,1209851.544100,124.285000,4099.580000, 40.000000, 33.703900,  0.000000
3758.140000,990.730000,  0.263620, 30.546300,523038.100200, 47.313300,1902.750000,  7.000000, 46.546400,  0.000000
14966.800000,4707.990000,  0.314560,218.359000,2081858.037600,250.176000,5323.600000,294.000000, 24.734100,  0.000000
