8.160000000000000142e+00,3.929999999999999716e+01,1.019389999999999986e+03,8.537999999999999545e+01,4.831700000000000159e+02
1.316999999999999993e+01,3.671000000000000085e+01,1.012820000000000050e+03,7.276000000000000512e+01,4.749300000000000068e+02
1.227999999999999936e+01,4.054999999999999716e+01,1.005720000000000027e+03,9.856000000000000227e+01,4.724700000000000273e+02
8.519999999999999574e+00,3.850000000000000000e+01,1.013159999999999968e+03,6.406000000000000227e+01,4.829599999999999795e+02
1.364000000000000057e+01,4.488000000000000256e+01,1.019850000000000023e+03,5.685999999999999943e+01,4.666600000000000250e+02
2.308999999999999986e+01,5.118999999999999773e+01,1.009399999999999977e+03,8.160999999999999943e+01,4.432200000000000273e+02
2.262999999999999901e+01,7.046999999999999886e+01,1.008000000000000000e+03,8.226999999999999602e+01,4.419200000000000159e+02
1.481000000000000050e+01,4.370000000000000284e+01,1.015100000000000023e+03,6.071999999999999886e+01,4.695000000000000000e+02
2.103000000000000114e+01,6.385999999999999943e+01,1.014840000000000032e+03,7.171999999999999886e+01,4.506399999999999864e+02
2.028000000000000114e+01,4.878000000000000114e+01,1.017399999999999977e+03,8.251000000000000512e+01,4.515899999999999750e+02
2.346999999999999886e+01,5.921999999999999886e+01,1.013440000000000055e+03,8.332999999999999829e+01,4.421299999999999955e+02
1.121000000000000085e+01,4.075000000000000000e+01,1.016450000000000045e+03,8.614000000000000057e+01,4.791999999999999886e+02
1.375000000000000000e+01,4.065999999999999659e+01,1.016409999999999968e+03,9.331000000000000227e+01,4.618100000000000023e+02
9.089999999999999858e+00,4.192000000000000171e+01,1.029359999999999900e+03,9.100000000000000000e+01,4.789800000000000182e+02
9.189999999999999503e+00,4.061999999999999744e+01,1.017779999999999973e+03,6.890999999999999659e+01,4.754200000000000159e+02
1.221000000000000085e+01,4.064000000000000057e+01,1.020309999999999945e+03,8.384000000000000341e+01,4.640299999999999727e+02
1.969999999999999929e+01,4.378999999999999915e+01,1.015929999999999950e+03,4.739000000000000057e+01,4.644100000000000250e+02
3.396000000000000085e+01,6.893999999999999773e+01,1.006929999999999950e+03,4.739000000000000057e+01,4.270600000000000023e+02
2.448999999999999844e+01,6.860999999999999943e+01,1.010559999999999945e+03,6.403000000000000114e+01,4.475699999999999932e+02
2.641000000000000014e+01,6.823999999999999488e+01,1.010600000000000023e+03,7.779000000000000625e+01,4.285199999999999818e+02
1.574000000000000021e+01,4.371000000000000085e+01,1.024700000000000045e+03,7.837999999999999545e+01,4.626600000000000250e+02
2.516000000000000014e+01,5.420000000000000284e+01,1.012690000000000055e+03,5.802000000000000313e+01,4.419900000000000091e+02
2.332999999999999829e+01,5.895000000000000284e+01,1.017929999999999950e+03,6.637000000000000455e+01,4.427099999999999795e+02
3.096999999999999886e+01,6.790000000000000568e+01,1.005980000000000018e+03,5.560000000000000142e+01,4.282599999999999909e+02
1.146000000000000085e+01,4.485000000000000142e+01,1.014299999999999955e+03,6.324000000000000199e+01,4.753299999999999841e+02
1.141000000000000014e+01,4.139999999999999858e+01,1.019009999999999991e+03,7.859000000000000341e+01,4.495000000000000000e+02
1.356000000000000050e+01,3.952000000000000313e+01,1.016610000000000014e+03,7.834999999999999432e+01,4.706700000000000159e+02
7.110000000000000320e+00,4.174000000000000199e+01,1.022350000000000023e+03,9.068000000000000682e+01,4.878500000000000227e+02
2.771000000000000085e+01,7.523000000000000398e+01,1.010210000000000036e+03,5.975000000000000000e+01,4.406999999999999886e+02
2.587000000000000099e+01,5.732000000000000028e+01,1.012059999999999945e+03,4.413000000000000256e+01,4.428700000000000045e+02
1.282000000000000028e+01,4.157999999999999829e+01,1.020370000000000005e+03,8.106000000000000227e+01,4.640699999999999932e+02
1.153999999999999915e+01,4.004999999999999716e+01,1.014779999999999973e+03,8.704999999999999716e+01,4.742900000000000205e+02
1.705999999999999872e+01,5.896000000000000085e+01,1.013830000000000041e+03,7.395000000000000284e+01,4.611499999999999773e+02
1.823999999999999844e+01,4.950000000000000000e+01,1.014370000000000005e+03,7.935999999999999943e+01,4.641299999999999955e+02
2.353000000000000114e+01,7.223999999999999488e+01,1.010840000000000032e+03,9.432999999999999829e+01,4.366899999999999977e+02
2.608999999999999986e+01,4.929999999999999716e+01,1.003789999999999964e+03,6.618999999999999773e+01,4.398199999999999932e+02
2.110000000000000142e+01,4.915999999999999659e+01,1.006759999999999991e+03,8.607999999999999829e+01,4.427799999999999727e+02
1.207000000000000028e+01,3.825000000000000000e+01,1.012669999999999959e+03,8.165999999999999659e+01,4.703600000000000136e+02
2.955999999999999872e+01,7.421999999999999886e+01,1.007450000000000045e+03,5.746000000000000085e+01,4.328399999999999750e+02
2.901000000000000156e+01,6.807999999999999829e+01,1.010740000000000009e+03,5.250999999999999801e+01,4.279100000000000250e+02
1.612000000000000099e+01,4.586999999999999744e+01,1.008149999999999977e+03,8.612000000000000455e+01,4.574100000000000250e+02
3.153000000000000114e+01,7.093999999999999773e+01,1.007110000000000014e+03,5.003999999999999915e+01,4.318399999999999750e+02
1.033999999999999986e+01,4.174000000000000199e+01,1.020070000000000050e+03,7.917000000000000171e+01,4.808399999999999750e+02
1.605000000000000071e+01,4.314000000000000057e+01,1.010669999999999959e+03,7.935999999999999943e+01,4.630600000000000023e+02
1.518999999999999950e+01,4.203000000000000114e+01,1.017379999999999995e+03,7.165999999999999659e+01,4.626399999999999864e+02
1.235999999999999943e+01,3.772999999999999687e+01,1.021360000000000014e+03,6.545000000000000284e+01,4.703899999999999864e+02
2.757000000000000028e+01,7.035999999999999943e+01,1.007179999999999950e+03,7.109999999999999432e+01,4.418600000000000136e+02
6.299999999999999822e+00,3.932999999999999829e+01,1.010629999999999995e+03,9.426000000000000512e+01,4.899499999999999886e+02
8.939999999999999503e+00,4.207000000000000028e+01,1.018899999999999977e+03,8.593000000000000682e+01,4.733399999999999750e+02
2.530999999999999872e+01,6.150000000000000000e+01,1.009309999999999945e+03,6.331000000000000227e+01,4.370299999999999727e+02
2.182999999999999829e+01,6.307000000000000028e+01,1.011570000000000050e+03,8.701999999999999602e+01,4.431000000000000227e+02
7.509999999999999787e+00,4.302000000000000313e+01,1.014350000000000023e+03,8.645999999999999375e+01,4.853799999999999955e+02
6.280000000000000249e+00,4.302000000000000313e+01,1.013720000000000027e+03,8.812999999999999545e+01,4.871700000000000159e+02
1.855000000000000071e+01,6.186999999999999744e+01,1.008450000000000045e+03,6.529999999999999716e+01,4.507300000000000182e+02
2.216000000000000014e+01,6.462999999999999545e+01,1.020809999999999945e+03,6.846999999999999886e+01,4.518600000000000136e+02
8.619999999999999218e+00,4.249000000000000199e+01,1.009059999999999945e+03,8.693000000000000682e+01,4.818700000000000045e+02
1.559999999999999964e+01,4.170000000000000284e+01,1.019149999999999977e+03,8.409999999999999432e+01,4.613799999999999955e+02
2.101000000000000156e+01,5.896000000000000085e+01,1.014330000000000041e+03,6.179999999999999716e+01,4.538799999999999955e+02
1.617999999999999972e+01,4.165999999999999659e+01,1.010009999999999991e+03,6.562000000000000455e+01,4.658199999999999932e+02
6.519999999999999574e+00,3.985000000000000142e+01,1.012549999999999955e+03,8.635999999999999943e+01,4.830099999999999909e+02
2.308999999999999986e+01,6.970999999999999375e+01,1.009750000000000000e+03,9.134999999999999432e+01,4.376999999999999886e+02
2.612999999999999901e+01,7.125000000000000000e+01,9.997999999999999545e+02,8.846999999999999886e+01,4.306000000000000227e+02
1.138000000000000078e+01,5.275000000000000000e+01,1.026190000000000055e+03,7.270999999999999375e+01,4.698999999999999773e+02
2.975000000000000000e+01,7.350000000000000000e+01,1.011129999999999995e+03,6.731000000000000227e+01,4.336299999999999955e+02
1.203999999999999915e+01,4.010000000000000142e+01,1.014419999999999959e+03,8.965000000000000568e+01,4.742799999999999727e+02
2.692000000000000171e+01,6.243999999999999773e+01,1.011090000000000032e+03,7.079999999999999716e+01,4.379900000000000091e+02
2.126000000000000156e+01,5.032000000000000028e+01,1.008409999999999968e+03,8.721999999999999886e+01,4.462200000000000273e+02
5.839999999999999858e+00,4.061999999999999744e+01,1.018580000000000041e+03,8.273000000000000398e+01,4.821000000000000227e+02
1.973000000000000043e+01,6.862999999999999545e+01,1.012409999999999968e+03,7.412000000000000455e+01,4.502599999999999909e+02
2.700000000000000000e+01,7.125000000000000000e+01,1.002659999999999968e+03,7.059000000000000341e+01,4.372200000000000273e+02
2.748999999999999844e+01,7.193999999999999773e+01,1.006620000000000005e+03,7.334999999999999432e+01,4.352900000000000205e+02
2.641000000000000014e+01,6.559000000000000341e+01,1.010690000000000055e+03,7.378000000000000114e+01,4.414900000000000091e+02
2.971000000000000085e+01,7.184999999999999432e+01,1.008809999999999945e+03,7.085999999999999943e+01,4.284900000000000091e+02
1.267999999999999972e+01,4.072999999999999687e+01,1.017659999999999968e+03,9.207999999999999829e+01,4.659399999999999977e+02
2.639000000000000057e+01,6.604999999999999716e+01,1.018240000000000009e+03,6.127000000000000313e+01,4.422200000000000273e+02
2.460999999999999943e+01,6.239000000000000057e+01,1.006389999999999986e+03,7.907999999999999829e+01,4.370099999999999909e+02
2.244000000000000128e+01,5.815999999999999659e+01,1.017279999999999973e+03,6.367999999999999972e+01,4.527099999999999795e+02
3.110000000000000142e+01,6.851000000000000512e+01,1.012990000000000009e+03,5.429999999999999716e+01,4.286800000000000068e+02
2.978999999999999915e+01,7.717000000000000171e+01,1.009679999999999950e+03,6.400000000000000000e+01,4.328399999999999750e+02
2.217999999999999972e+01,6.239000000000000057e+01,1.007840000000000032e+03,8.573999999999999488e+01,4.523100000000000023e+02
1.361999999999999922e+01,4.020000000000000284e+01,1.014200000000000045e+03,8.504999999999999716e+01,4.657400000000000091e+02
2.616000000000000014e+01,6.375999999999999801e+01,1.010029999999999973e+03,6.876999999999999602e+01,4.372400000000000091e+02
9.910000000000000142e+00,3.964000000000000057e+01,1.010570000000000050e+03,7.581999999999999318e+01,4.786299999999999955e+02
2.876000000000000156e+01,6.656000000000000227e+01,1.006070000000000050e+03,6.240999999999999659e+01,4.323000000000000114e+02
7.709999999999999964e+00,3.806000000000000227e+01,1.021000000000000000e+03,8.346999999999999886e+01,4.827799999999999727e+02
5.740000000000000213e+00,4.586999999999999744e+01,1.011440000000000055e+03,9.593999999999999773e+01,4.820000000000000000e+02
1.182000000000000028e+01,4.153999999999999915e+01,1.019960000000000036e+03,6.765000000000000568e+01,4.769700000000000273e+02
2.976000000000000156e+01,7.356000000000000227e+01,1.008070000000000050e+03,8.484999999999999432e+01,4.325099999999999909e+02
2.232999999999999829e+01,7.193999999999999773e+01,1.011059999999999945e+03,8.284999999999999432e+01,4.418500000000000227e+02
3.107000000000000028e+01,7.350000000000000000e+01,1.010580000000000041e+03,4.365999999999999659e+01,4.320600000000000023e+02
2.991000000000000014e+01,7.685999999999999943e+01,9.985900000000000318e+02,7.240999999999999659e+01,4.326000000000000227e+02
9.730000000000000426e+00,4.100999999999999801e+01,1.021759999999999991e+03,9.770999999999999375e+01,4.691100000000000136e+02
2.835000000000000142e+01,7.114000000000000057e+01,1.010649999999999977e+03,6.038000000000000256e+01,4.292099999999999795e+02
1.780999999999999872e+01,3.720000000000000284e+01,1.011980000000000018e+03,6.726999999999999602e+01,4.709700000000000273e+02
2.953999999999999915e+01,7.498999999999999488e+01,1.005000000000000000e+03,6.968999999999999773e+01,4.329399999999999977e+02
1.605000000000000071e+01,4.196000000000000085e+01,1.011820000000000050e+03,9.604999999999999716e+01,4.637200000000000273e+02
7.980000000000000426e+00,4.077000000000000313e+01,1.008690000000000055e+03,9.865000000000000568e+01,4.807200000000000273e+02
1.723000000000000043e+01,4.011999999999999744e+01,1.013519999999999982e+03,8.154999999999999716e+01,4.561999999999999886e+02
2.942000000000000171e+01,7.973999999999999488e+01,1.007240000000000009e+03,6.125999999999999801e+01,4.376100000000000136e+02
